@relation german-weka.filters.unsupervised.instance.Randomize-S9-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute class {p,m}

@data
0.241025,-0.157413,0.285817,-0.02197,-0.071028,0.390333,0.285817,-0.375402,0.09577,0.381801,0.223961,-0.275152,0.25169,0.09833,0.028582,-0.150374,0.031355,-0.091291,0.258089,-0.041806,p
-0.114532,-0.060136,-0.125511,-0.025701,-0.00514,0.141232,-0.286955,-0.439165,0.464118,-0.075856,0.034934,-0.321888,-0.23131,0.115031,-0.43667,-0.175916,0.03668,-0.106797,-0.20536,-0.048907,p
0.248592,-0.217133,0.294791,-0.022659,-0.015378,0.402587,-0.069958,-0.387188,0.098777,-0.066878,-0.168515,-0.283791,-0.049278,0.101417,0.029479,0.226593,0.032339,0.512584,-0.181054,-0.043119,p
0.248083,-0.162022,0.294187,-0.022613,-0.125798,-0.15346,0.294187,-0.191002,0.098575,-0.066741,0.23052,-0.28321,0.529097,0.101209,0.029419,0.226129,-0.302969,-0.093964,0.265646,-0.04303,p
-0.237795,-0.140394,-0.095689,-0.02435,-0.133546,-0.132975,-0.060495,0.174636,0.085416,0.738115,-0.317694,-0.06487,-0.243502,0.087699,0.025492,-0.134116,-0.262525,-0.081421,-0.156564,-0.037286,p
-0.191631,-0.113139,0.205428,-0.027288,-0.059789,-0.10716,-0.048751,0.140734,0.068834,-0.046605,0.16097,-0.052277,0.033114,-0.363332,0.020543,0.157904,-0.21156,-0.065614,-0.12617,0.781853,p
0.394831,-0.084207,-0.175752,-0.044724,-0.093641,-0.244236,-0.111112,0.008421,0.156884,-0.10622,0.366878,-0.450736,0.228862,0.161077,0.046821,-0.246333,0.051363,-0.149547,0.422784,-0.068484,p
-0.350176,-0.137269,0.375389,-0.035858,-0.182372,-0.195818,-0.089085,0.257169,-0.269776,-0.085163,0.03922,-0.095528,-0.25969,0.129145,-0.490246,0.288545,0.041181,-0.1199,-0.230556,-0.054908,p
0.246095,-0.270051,0.29183,-0.038765,-0.233028,0.26134,-0.069255,-0.189472,-0.209725,-0.066206,-0.166822,-0.280941,0.104318,-0.516147,0.029183,0.224317,-0.300541,-0.093211,-0.179236,-0.042686,p
0.414934,-0.088495,-0.184701,-0.037821,0.172216,-0.256672,-0.422278,0.008849,0.164872,-0.111628,-0.281274,0.224358,-0.114566,0.169278,0.049205,-0.258875,0.053978,-0.157161,0.44431,-0.071971,p
-0.143513,-0.153205,-0.15727,-0.016884,-0.217614,-0.218552,0.41897,0.287026,0.140386,-0.09505,0.328297,0.191038,0.067535,0.144138,0.041897,0.322044,-0.431477,-0.13382,-0.257323,-0.061282,p
0.338792,-0.072256,0.401754,-0.030881,-0.225462,0.359779,-0.095342,0.275231,0.134617,-0.091144,0.041974,-0.386763,0.275531,0.138215,0.040175,0.308811,0.044073,-0.128321,-0.246749,-0.058764,p
0.1196,0.09148,-0.179045,-0.045562,0.060156,-0.248812,-0.409347,-0.30968,-0.342783,-0.10821,0.373751,0.217488,-0.298645,0.164095,0.047698,-0.250947,0.052325,-0.152348,-0.29295,-0.069767,p
0.256769,-0.281764,-0.114296,-0.01227,-0.210187,0.128612,0.115887,-0.19769,0.422647,-0.069078,0.238591,-0.293126,-0.249952,0.104753,-0.397651,-0.160197,-0.313576,-0.097254,-0.18701,-0.044537,p
0.275907,0.305207,0.327182,-0.043461,0.288115,-0.170672,0.327182,0.224144,0.10963,-0.074226,0.256374,0.149185,-0.033206,0.11256,0.032718,0.25149,0.410198,-0.104503,0.29544,-0.047856,p
-0.238267,-0.140673,0.255423,-0.029164,-0.117799,-0.133239,0.255423,0.174984,0.085586,-0.057947,0.200145,0.297358,0.510845,0.087873,0.38504,0.196332,0.320231,-0.081583,-0.156875,-0.03736,p
0.294313,-0.192215,-0.131008,-0.026827,-0.236492,-0.182057,-0.082824,0.239097,0.116944,-0.079178,-0.199508,-0.335986,-0.127101,-0.617276,0.034901,0.268268,0.038287,-0.111474,-0.214354,-0.051049,p
-0.101515,-0.053301,-0.51974,-0.028309,-0.002145,-0.154595,-0.070331,-0.389252,-0.212983,-0.067234,0.232224,0.135132,-0.049541,-0.524163,0.029636,0.227801,0.032511,-0.094659,0.267611,-0.043348,p
0.341014,0.077558,0.404389,-0.038628,0.200987,-0.210946,0.404389,0.277036,0.1355,-0.091742,0.316872,0.184389,-0.067599,0.139122,0.040439,-0.212757,0.044362,-0.129163,0.365157,-0.059149,p
0.328326,0.074672,0.389343,-0.008426,-0.138304,0.531714,-0.092396,0.007002,-0.279804,-0.088328,-0.222564,0.177529,-0.065084,0.133945,0.038934,0.299271,0.042711,-0.124357,0.351571,-0.056949,p
0.32144,-0.209932,-0.143084,-0.029299,-0.240369,0.520562,-0.090458,0.261135,-0.273935,-0.086476,-0.217897,0.173805,-0.364109,0.131136,0.038118,-0.200545,0.041816,-0.121749,-0.234111,-0.055754,p
0.342885,-0.223937,0.406607,-0.03884,0.006433,-0.212103,0.406607,-0.263991,0.136244,-0.092245,0.31861,-0.103472,0.17205,-0.29039,0.040661,-0.213924,0.044605,-0.129872,-0.24973,-0.059474,p
0.283241,0.064419,0.335879,-0.025818,-0.155908,0.300787,-0.079708,0.230102,-0.241381,-0.076199,-0.418595,-0.323346,0.164179,0.115552,0.033588,0.258175,-0.345905,-0.107281,-0.20629,-0.049129,p
0.331353,0.002346,-0.147496,-0.044865,0.205263,0.536615,-0.093248,-0.516089,0.131661,-0.089143,0.041053,0.179165,-0.246022,0.13518,0.039293,-0.206729,0.043105,-0.125503,-0.24133,-0.057474,p
0.270716,0.299465,-0.120505,-0.036655,0.120026,-0.167461,-0.076184,-0.208428,0.107568,-0.07283,-0.183512,0.373732,-0.074746,0.110443,0.483935,-0.168898,0.402481,-0.102537,0.289882,-0.046956,p
-0.304008,0.062504,0.325896,-0.037211,-0.026996,-0.170001,0.325896,0.223263,0.1092,-0.073935,0.255366,-0.082933,0.586127,0.112118,0.03259,0.250502,0.035751,-0.104092,0.294279,-0.047668,p
0.418766,0.033724,-0.186406,-0.038171,-0.078194,0.209753,0.496589,0.008931,0.166394,-0.112659,0.389119,0.22643,0.145271,0.170842,0.049659,-0.261265,0.054477,-0.158612,-0.304995,-0.072635,p
-0.197949,0.08013,0.212201,0.007285,-0.046558,-0.110693,0.212201,0.145374,0.071103,-0.048141,0.166277,0.096757,0.103725,-0.15155,0.02122,0.711033,0.266043,0.368977,0.191615,-0.031038,p
-0.273006,-0.052635,0.09173,-0.006334,0.401864,0.39968,-0.069453,-0.384392,-0.210323,-0.066395,-0.167298,0.133445,-0.240245,0.100684,-0.382208,0.224957,0.032105,-0.093477,0.264269,-0.042807,p
-0.117934,0.13001,-0.129239,0.011819,-0.067574,-0.179599,-0.295478,0.235868,-0.247431,-0.078109,-0.429085,-0.087616,-0.080164,0.118448,0.03443,-0.181141,0.03777,0.598664,0.310894,-0.05036,p
0.244559,-0.302994,0.290009,-0.022292,-0.135482,-0.151281,0.110376,-0.188289,0.097175,-0.065793,-0.361429,-0.279187,0.122713,0.099772,0.029001,0.222917,-0.298666,0.504269,-0.178117,-0.042419,p
-0.113492,0.063545,0.103849,-0.031649,-0.08209,0.452483,-0.284347,0.226983,0.111019,-0.075167,-0.1894,-0.084315,-0.142174,-0.586003,0.033133,-0.174317,-0.341217,-0.105827,-0.203494,-0.048463,p
-0.322417,-0.319838,0.345631,-0.026567,-0.268251,0.145991,0.345631,0.236783,0.115812,-0.078412,0.270831,0.157598,0.374004,0.118908,0.034563,0.265672,0.037916,-0.110396,-0.21228,-0.050555,p
-0.212778,0.128348,-0.400023,-0.021788,0.079153,-0.118986,-0.054131,-0.148094,-0.40513,0.660463,-0.13039,-0.219587,-0.053109,0.078473,0.02281,0.175329,0.025023,-0.072855,-0.140093,-0.033364,p
0.255363,-0.185533,-0.11367,0.010395,-0.090394,0.271182,0.30282,-0.397733,-0.537844,-0.068699,-0.173104,-0.29152,-0.149828,0.104179,0.030282,-0.159319,0.03322,-0.096721,0.273441,-0.044293,p
0.104545,0.388931,-0.156506,-0.032048,0.284075,-0.21749,-0.098944,0.285631,0.139704,-0.094588,-0.519611,0.190109,-0.314256,0.143438,0.041693,-0.219357,0.045738,-0.13317,-0.256072,-0.060984,p
0.31967,0.353618,-0.142296,-0.029138,-0.08798,0.517696,-0.08996,0.259697,-0.272427,-0.086,0.297039,0.172848,-0.262243,0.130414,0.037908,-0.19944,0.041585,-0.121079,-0.232822,-0.055447,p
-0.191916,0.001228,-0.077227,-0.027329,0.026715,0.280965,0.078302,-0.133574,0.068936,0.274824,-0.117606,-0.198058,-0.155068,0.070779,0.020573,-0.108241,-0.211876,-0.065712,-0.126358,0.783018,p
0.402081,0.091447,0.476804,-0.045545,-0.212427,-0.248721,0.18147,0.326646,0.159765,-0.10817,0.049815,-0.121336,0.139483,0.164035,0.04768,0.366498,0.052306,-0.152292,-0.292843,-0.069741,p
0.338011,0.002393,-0.15046,-0.038288,-0.109181,-0.209089,0.400828,0.274597,0.134307,-0.090934,-0.22913,-0.385872,0.379889,0.137897,0.040083,0.308099,0.043971,-0.128026,-0.24618,-0.058629,p
-0.102914,-0.054035,-0.112779,-0.006502,-0.161434,0.41031,-0.0713,0.205828,0.100672,-0.068161,0.235424,0.349773,0.502238,0.103362,0.452911,-0.15807,0.032959,-0.095963,-0.184527,-0.043946,p
-0.31018,-0.307698,0.332513,-0.04417,-0.229037,0.297773,0.126553,0.00598,-0.238962,-0.075436,0.260551,-0.320105,0.075436,0.114394,0.033251,0.255588,-0.342438,-0.106206,0.300254,-0.048636,p
-0.140415,-0.073726,-0.153876,-0.039157,-0.029276,-0.213835,0.156017,-0.266147,-0.294597,-0.092998,0.321211,-0.394631,0.119919,0.141027,-0.535352,-0.21567,0.04497,-0.130932,-0.251769,-0.059959,p
-0.13848,-0.297777,0.404277,-0.038618,-0.144514,-0.210888,0.153867,0.27696,0.135463,-0.091717,0.042238,0.184338,-0.014482,0.139083,-0.527974,-0.212698,0.04435,-0.129127,0.365056,-0.059133,p
-0.083141,-0.013585,-0.091111,-0.027714,0.204683,0.331477,-0.356836,-0.318798,-0.431102,-0.055065,0.190192,-0.233664,0.389441,0.083503,0.024272,-0.1277,0.304307,-0.077526,0.219174,-0.035503,p
-0.239429,-0.046162,0.256668,-0.034095,0.13772,-0.133889,0.256668,-0.166643,0.086003,-0.058229,0.20112,0.298807,0.007643,0.088301,0.386917,0.528659,0.321793,-0.081981,0.231767,-0.037542,p
0.248843,0.111429,0.295088,-0.028187,0.097995,0.264258,-0.253247,0.202157,0.098876,-0.066945,-0.168684,-0.284077,-0.068707,-0.210745,0.029509,0.226821,-0.303896,0.5131,0.26646,-0.043162,p
0.278615,-0.181962,0.330393,-0.025396,-0.177524,0.451208,0.330393,0.226344,-0.237439,-0.074955,-0.188866,-0.318065,0.053257,0.113665,0.033039,0.253958,0.036245,-0.105528,0.29834,-0.048326,p
0.209298,-0.090758,-0.093166,-0.028339,-0.129283,0.338952,0.248195,0.170032,0.083164,-0.056307,0.194481,0.288943,0.153918,-0.438971,0.374144,-0.13058,0.027227,0.431562,-0.152436,-0.036303,p
0.27225,0.061919,0.10119,0.011083,-0.025057,0.440901,-0.076616,0.221173,0.108177,-0.073243,0.252976,-0.310799,-0.07517,0.111069,0.032285,0.248158,0.035417,0.561366,0.291525,-0.047222,p
-0.303029,0.062303,-0.121939,-0.037091,-0.039515,0.443634,0.324847,-0.210908,-0.233453,-0.073697,0.254544,-0.312725,-0.203393,0.111757,-0.42424,-0.170908,0.035636,-0.103757,-0.199514,-0.047515,p
0.261087,-0.286502,0.309607,-0.029574,-0.167742,0.422822,-0.073474,-0.406648,0.429753,-0.070239,-0.176984,-0.078788,-0.173519,0.106514,0.030961,0.237982,0.033964,-0.098889,-0.190154,-0.045286,p
0.343812,-0.224543,0.407707,0.013996,-0.224847,-0.212677,-0.096754,0.007333,-0.293001,-0.092495,-0.233062,-0.392494,-0.228498,0.140263,0.040771,0.313386,0.044726,-0.130223,-0.250405,-0.059635,p
0.129165,-0.347515,-0.193363,-0.030369,-0.278704,-0.268709,-0.122245,-0.334445,0.172604,-0.116863,-0.294465,0.23488,0.049206,0.177217,0.051512,-0.271016,0.05651,-0.164531,0.465147,-0.075346,p
0.428822,-0.280063,-0.190883,-0.039087,-0.270196,-0.265263,-0.120677,0.009146,0.170391,-0.115365,-0.290688,0.231868,-0.351786,0.174944,0.050852,-0.26754,0.055785,-0.162421,-0.312319,-0.07438,p
-0.113087,-0.181827,0.330146,-0.025377,0.026362,-0.172218,-0.078348,-0.433625,-0.237262,-0.074899,-0.411451,-0.317827,-0.271016,0.11358,0.033015,-0.173696,-0.340001,-0.10545,-0.202769,-0.04829,p
-0.074389,0.364651,-0.380857,0.007455,0.512131,0.296582,-0.051537,-0.140998,0.072768,-0.049268,-0.124143,0.099023,0.176653,-0.384099,0.021717,-0.114257,0.272272,-0.069365,0.196101,-0.031765,p
0.329693,0.002334,0.390964,-0.037346,-0.101534,-0.203943,-0.335529,0.267839,-0.280969,-0.088696,0.306352,-0.099492,-0.32094,0.134503,0.039096,-0.205694,0.042889,-0.124875,0.353035,-0.057186,p
0.082581,-0.304765,0.103227,-0.025315,-0.225379,-0.171799,-0.282645,-0.213827,-0.236684,-0.074717,-0.410449,-0.08381,-0.141322,-0.582494,0.032934,-0.173274,0.036129,-0.105193,-0.202275,-0.048173,p
0.178876,-0.196289,-0.226365,-0.028177,-0.139618,0.289684,-0.050339,-0.278604,0.071076,0.614194,-0.121256,-0.204204,-0.132812,-0.151491,0.021212,-0.1116,-0.21845,0.368833,-0.130279,-0.031026,p
0.215879,-0.236894,-0.096095,-0.019677,-0.130291,-0.012704,0.255998,-0.166208,0.085778,-0.058077,0.200595,0.298027,0.108322,-0.452772,0.385907,-0.134685,0.028083,0.445131,0.231162,-0.037444,p
0.048423,-0.201764,-0.072491,-0.025653,-0.090794,0.263734,-0.165734,-0.253646,0.064708,-0.043812,-0.110394,-0.185911,-0.082867,0.066438,0.019312,-0.101602,-0.198881,0.335792,-0.118608,0.734996,p
0.278678,-0.120843,0.103579,-0.025402,-0.156602,-0.172386,-0.078424,0.226395,0.458709,-0.074972,0.034526,-0.318137,-0.055242,-0.584484,0.033047,0.254016,0.036253,-0.105552,-0.202966,-0.048337,p
-0.280556,-0.054091,-0.112896,-0.023118,-0.106162,0.410734,0.114467,-0.195267,0.417468,-0.068231,0.235667,0.137136,-0.246889,0.103469,-0.392779,0.231178,-0.309734,-0.096062,-0.184718,-0.043991,p
-0.126443,0.207709,-0.138564,-0.035261,0.05482,-0.192557,-0.316797,-0.239664,0.512384,-0.083745,-0.460044,-0.093937,-0.327816,0.126994,0.036914,-0.19421,0.040495,-0.117904,-0.226716,-0.053993,p
0.271379,-0.177237,-0.1208,-0.042748,-0.223828,-0.167871,-0.07637,0.220465,-0.571577,-0.073008,-0.183961,-0.309804,0.283387,0.110713,0.032181,-0.169312,-0.331419,-0.102788,-0.19765,-0.047071,p
0.11859,-0.260475,0.148238,-0.062825,-0.12812,-0.24671,-0.112237,-0.307064,-0.339889,-0.107296,-0.270358,0.215651,0.014083,-0.337771,0.047295,0.363536,0.051883,-0.151062,0.427067,-0.069178,p
0.271754,-0.217403,-0.120967,-0.006974,-0.216682,0.136118,0.322257,0.22077,0.10798,-0.073109,0.252515,0.375165,0.221011,0.110866,0.485791,-0.169546,0.035352,-0.10293,0.290993,-0.047136,p
0.313897,-0.066946,-0.139726,-0.049446,-0.142782,-0.194172,-0.088336,-0.241673,0.516681,-0.084447,-0.212784,-0.094725,-0.135559,0.128059,0.037223,-0.195839,0.466679,-0.118892,0.33612,-0.054446,p
-0.235456,0.406869,-0.094748,-0.033529,0.497284,-0.131667,-0.21662,-0.331523,-0.181396,-0.057263,-0.31457,-0.242991,-0.009042,0.086836,0.025241,-0.132797,-0.259944,-0.08062,0.227922,-0.03692,p
0.196245,0.475851,-0.408121,-0.026571,0.378597,0.317813,-0.055227,-0.151091,0.077977,-0.052795,-0.13303,-0.059221,0.052795,0.080061,0.023272,-0.122436,-0.239662,0.404647,-0.142929,-0.034039,p
-0.125717,0.070391,0.115035,0.012599,0.358801,-0.018214,0.139686,0.251434,0.122978,-0.083264,0.287588,0.167349,0.010928,0.126265,-0.479314,-0.193095,0.460142,-0.117227,0.331411,-0.053683,p
-0.255004,-0.150555,-0.102614,-0.036313,-0.099554,-0.142598,-0.064873,0.187275,-0.196455,0.791533,0.214204,-0.069565,-0.117302,0.094046,0.027336,-0.143822,0.029989,-0.087313,0.246844,-0.039985,p
0.342514,-0.073049,-0.152464,-0.03122,-0.130943,-0.211874,-0.348576,0.278255,0.136096,-0.092145,-0.506194,-0.391012,-0.067897,0.139734,0.040617,-0.213692,0.044557,-0.129731,-0.249459,-0.05941,p
-0.236403,0.048604,0.253423,-0.028936,0.211817,-0.132196,0.253423,-0.164536,-0.182124,-0.057493,0.198578,0.29503,0.140518,0.087185,0.382026,0.194796,0.317725,0.440654,0.228838,-0.037068,p
0.386477,0.087898,0.4583,-0.052328,-0.112181,-0.239068,0.174428,0.31397,0.153565,-0.103973,0.047882,0.208971,-0.016417,0.157669,0.04583,0.352275,0.050276,-0.146382,0.413838,-0.067035,p
0.259184,0.058947,0.096334,-0.040827,-0.207576,0.41974,0.307351,0.210558,0.426621,-0.069727,0.240835,0.140143,0.371573,0.105738,0.030735,0.236247,0.033717,-0.098169,0.277533,-0.044956,p
0.321053,0.073018,-0.142911,-0.04347,-0.067336,0.340941,-0.090349,-0.247182,-0.273605,-0.086372,0.298323,0.173596,-0.18837,0.130978,-0.497205,-0.200303,0.041765,-0.121602,0.343782,-0.055687,p
-0.132915,-0.069788,0.388032,-0.037066,-0.202703,-0.202414,-0.333012,0.265831,-0.278862,-0.088031,-0.483592,-0.098745,-0.217472,0.133495,0.038803,0.298263,0.042568,-0.123939,-0.238321,-0.056757,p
0.299575,-0.063892,0.111346,-0.027306,-0.089342,-0.185312,-0.522267,-0.230646,0.493105,-0.080594,0.037115,-0.341992,-0.036055,0.122216,0.035525,0.273064,0.038971,-0.113467,-0.218186,-0.051962,p
-0.262415,0.053952,0.281308,-0.021623,-0.151781,0.251918,0.281308,0.192717,-0.202164,-0.063819,0.220428,-0.071587,0.396771,0.096779,-0.36738,0.21623,0.352685,-0.089851,0.254017,-0.041147,p
0.24676,-0.251127,0.292618,-0.022492,-0.196534,0.39962,0.292618,0.200465,0.098049,-0.066385,-0.167273,-0.074465,0.200683,0.100669,-0.38215,0.224923,-0.301353,-0.093463,0.264229,-0.042801,p
0.396754,0.090235,0.147466,-0.05372,0.175204,-0.245425,0.179066,0.008462,0.157648,-0.106737,0.049155,0.214528,-0.016853,0.161861,0.047049,0.361643,-0.484531,-0.150275,0.424842,-0.068817,p
0.315587,0.071775,-0.140478,-0.028766,0.015696,0.158073,0.374236,0.006731,0.125397,-0.084901,-0.213929,0.170641,-0.111712,0.128748,0.037424,-0.196893,0.041054,0.650724,0.33793,-0.054739,p
0.380748,0.254057,0.141517,0.015499,0.119616,-0.022407,-0.107149,-0.293142,0.151288,-0.102431,-0.2581,-0.114898,-0.282697,0.155332,0.045151,0.347054,-0.464984,-0.144213,-0.277306,-0.066041,p
-0.157244,-0.338125,-0.172317,-0.035286,-0.341551,-0.239462,-0.10894,0.314487,0.153818,-0.104144,0.047961,-0.441926,-0.346004,0.157929,0.045906,-0.241518,0.050359,-0.146624,-0.281942,-0.067145,p
0.227245,0.001609,-0.472589,-0.035796,0.123275,0.368016,-0.06395,-0.353939,-0.193661,-0.061135,0.211157,-0.068576,-0.115634,-0.476611,0.026948,0.207135,0.029562,-0.086072,0.243333,-0.039416,m
0.238156,-0.050793,-0.106011,-0.037515,0.261339,0.385687,-0.067021,-0.183359,0.09463,-0.06407,0.221296,0.128773,0.600659,0.097159,-0.368826,0.21708,0.030981,-0.090204,-0.173454,-0.041309,m
-0.394731,0.081157,-0.15884,-0.05621,-0.211576,0.577887,-0.10042,0.289891,-0.304101,-0.095999,-0.241891,-0.107683,-0.015158,0.145577,0.042315,-0.222628,0.04642,-0.135156,-0.259891,-0.061894,m
-0.137506,0.151586,-0.150687,0.013781,0.068304,-0.209405,-0.095266,0.275012,0.13451,-0.091072,-0.229476,0.183042,0.011953,0.138105,0.040143,-0.211202,0.044038,0.698015,0.362489,-0.058717,m
-0.216241,0.044459,-0.24738,-0.030793,-0.127323,-0.120922,-0.340796,-0.304468,-0.166592,0.309658,0.181643,0.269869,-0.099471,0.07975,-0.302738,0.178183,-0.50341,-0.074041,-0.142373,-0.033907,m
-0.300269,0.300269,-0.343507,-0.030748,-0.04468,-0.16791,0.321888,0.220517,0.107856,-0.073025,0.252226,0.146771,-0.096086,-0.569309,0.032189,-0.169352,0.035312,-0.102812,-0.197697,-0.047082,m
-0.301498,-0.178004,-0.121323,-0.024843,-0.219008,-0.168598,0.323206,0.22142,0.108298,-0.073324,0.253258,-0.311146,0.455865,-0.230827,0.032321,-0.170045,-0.332854,-0.103233,-0.198506,-0.047275,m
0.220496,0.439041,-0.09815,0.008976,0.108687,-0.136395,-0.384405,0.004703,0.087613,-0.059319,-0.149469,0.119224,-0.043709,-0.462456,-0.341476,-0.137566,0.327817,-0.083515,0.236106,-0.038245,m
-0.136312,-0.071571,-0.697894,-0.052862,-0.104536,-0.019749,-0.341522,0.007157,-0.285988,-0.090281,0.041577,0.181452,-0.196895,0.136906,0.039795,0.305885,0.043655,-0.127106,-0.244411,-0.058207,m
0.222594,-0.145376,0.263961,-0.02029,-0.172757,0.360484,0.263961,0.180833,-0.189698,-0.059884,0.027578,-0.067172,-0.044125,-0.466857,0.026396,-0.138875,-0.271841,0.458977,-0.16212,-0.038609,m
-0.142424,0.079745,-0.156077,-0.039717,0.086261,-0.216894,0.158249,0.007478,-0.738495,-0.094329,0.043441,0.189588,0.203241,0.143045,0.041579,-0.218756,0.045613,-0.132805,0.375453,-0.060817,m
0.195098,0.001381,0.231356,-0.030732,0.574936,0.315956,0.231356,0.158496,0.077521,-0.052487,0.181286,0.269339,-0.084255,0.079593,0.34876,-0.121721,0.290058,-0.073896,0.208911,-0.03384,m
-0.345987,0.071135,-0.139225,-0.049269,-0.202333,-0.193476,-0.318308,0.254093,-0.266549,-0.084144,0.290629,-0.094385,-0.279558,0.1276,-0.484382,-0.195137,0.040688,-0.118466,-0.227798,-0.054251,m
-0.082909,-0.043532,-0.090857,-0.027636,0.621365,-0.12626,-0.35584,0.004353,-0.173946,-0.054911,0.189661,0.281782,0.039016,0.08327,0.364872,-0.127344,0.303458,-0.077309,0.218562,-0.035403,m
-0.132135,0.217059,0.120908,-0.029651,-0.137893,-0.019144,-0.331058,0.26427,0.129256,-0.087514,0.040303,0.449087,-0.140484,-0.275498,0.038575,0.296513,0.483632,-0.123211,-0.236922,-0.056424,m
-0.128065,0.627769,-0.140341,-0.028738,-0.02087,-0.195027,0.142294,0.25613,0.125275,-0.084819,0.292959,-0.359921,-0.184983,0.128623,0.037387,0.287379,0.041014,-0.119416,-0.229624,-0.054686,m
-0.29978,0.29978,0.321365,-0.036693,0.539605,-0.167637,0.12231,0.220159,0.107681,-0.072907,0.251816,0.146533,-0.242223,0.110559,0.032136,0.247019,0.035254,-0.102645,0.290187,-0.047006,m
-0.288321,0.288321,-0.11602,-0.006689,-0.105871,0.422101,0.30908,0.211743,0.103565,-0.07012,0.242189,0.359824,0.090417,0.106333,0.030908,-0.162613,0.387503,-0.098721,0.279094,-0.045209,m
-0.11571,0.567207,0.337803,-0.032268,0.162851,-0.176212,-0.080165,-0.21932,-0.242765,-0.076636,0.035293,0.154028,-0.123021,0.116214,0.03378,-0.177725,0.423514,-0.107895,0.305031,-0.04941,m
-0.087657,0.001528,-0.09606,0.008785,-0.034184,-0.0127,0.255906,0.175315,-0.45452,-0.058056,-0.146287,0.116686,0.427783,-0.45261,-0.334206,0.196704,-0.263545,-0.081737,-0.157172,-0.037431,m
-0.098941,0.055399,0.288848,-0.022203,-0.156927,-0.014335,-0.247892,0.197883,0.096786,-0.06553,0.226336,0.336271,0.046561,-0.510874,0.028885,0.222025,0.031687,0.502251,-0.177405,-0.042249,m
-0.153932,-0.080823,-0.168688,-0.059695,-0.264938,0.613716,-0.106646,0.307864,-0.322955,-0.101951,-0.256889,-0.114359,-0.075122,0.154603,0.044939,-0.236432,0.049298,-0.143536,-0.276005,-0.065731,m
-0.239143,0.049168,-0.27358,-0.024488,0.244882,-0.133729,-0.220012,-0.166443,-0.455328,-0.05816,-0.319495,-0.065238,0.327148,-0.453415,0.025636,-0.134877,0.028123,-0.081883,0.23149,-0.037498,m
0.339002,-0.0723,-0.150901,-0.0162,-0.141301,-0.209701,-0.345002,0.275401,-0.288901,-0.0912,0.315002,-0.387002,-0.330002,0.138301,0.0402,-0.211501,0.0441,-0.128401,-0.246901,-0.0588,m
-0.340761,-0.201185,0.365296,-0.048524,0.022,-0.190554,-0.08669,0.00657,-0.262522,0.48797,-0.208819,-0.351666,-0.15675,0.125673,0.03653,0.280787,0.040074,-0.116677,-0.224357,-0.053431,m
0.205518,0.409218,0.243712,-0.032374,0.441955,0.102941,-0.057836,-0.158231,0.081662,-0.05529,-0.139316,0.283724,0.135133,-0.431043,0.367387,-0.128222,0.026736,-0.077842,-0.149683,-0.035647,m
-0.323168,0.066443,0.108584,-0.026629,-0.205793,-0.180716,-0.297315,0.237335,0.480874,-0.078594,0.271461,-0.333509,0.281803,-0.247418,0.034644,-0.182267,0.038005,-0.110653,-0.212774,-0.050673,m
-0.070279,-0.151122,-0.218951,-0.023426,0.100748,-0.107026,0.205171,-0.133208,-0.147448,-0.046546,0.160769,0.238856,0.517522,-0.362878,0.309288,-0.107945,0.25723,0.356753,0.185267,-0.03001,m
-0.098434,0.055114,-0.306667,-0.006219,-0.108942,-0.149902,0.109371,0.196867,-0.206517,-0.065193,0.225175,0.334545,-0.029165,-0.508252,0.433193,-0.151189,-0.295944,-0.091786,-0.176494,-0.042033,m
-0.318995,0.065585,-0.128363,-0.045425,-0.087532,-0.178382,0.341962,0.23427,0.114583,0.4568,-0.426177,-0.329203,0.212068,0.117645,0.034196,-0.179913,0.037514,-0.109224,-0.210026,-0.050018,m
-0.334804,0.267843,0.35891,-0.034284,0.095888,0.151599,-0.085174,-0.471404,-0.257933,-0.081424,0.281235,0.163652,-0.294627,0.123476,0.035891,0.275878,0.039373,-0.114637,-0.220435,-0.052497,m
-0.257148,-0.15182,-0.103476,-0.026332,0.335321,-0.143797,0.275663,0.18885,0.092368,-0.062538,0.216004,0.320921,0.314749,0.094836,0.415551,-0.145032,0.345607,-0.088048,0.248919,-0.040321,m
-0.284008,0.358986,0.304456,-0.006589,0.219481,-0.158817,-0.072252,0.208575,0.102016,-0.069071,0.031809,0.354442,-0.170632,-0.538478,0.030446,-0.16018,0.033399,-0.097244,0.274919,-0.044532,m
-0.125972,0.002196,-0.138048,0.012625,-0.202543,-0.191839,0.367761,-0.23877,-0.264294,-0.083432,0.288171,-0.093587,0.083432,0.126521,0.036776,-0.193486,0.040344,0.639465,-0.225871,-0.053792,m
-0.145809,0.160739,0.425673,-0.03272,-0.084499,0.179799,-0.101018,0.291618,0.142632,-0.096571,-0.243332,-0.108324,-0.349433,0.146444,0.042567,0.327196,-0.438379,-0.135961,-0.261439,-0.062263,m
