@relation led24

@attribute att1 {1,2}
@attribute att2 {1,2}
@attribute att3 {1,2}
@attribute att4 {1,2}
@attribute att5 {2,1}
@attribute att6 {1,2}
@attribute att7 {1,2}
@attribute att8 {2,1}
@attribute att9 {1,2}
@attribute att10 {1,2}
@attribute att11 {1,2}
@attribute att12 {2,1}
@attribute att13 {2,1}
@attribute att14 {1,2}
@attribute att15 {2,1}
@attribute att16 {2,1}
@attribute att17 {2,1}
@attribute att18 {1,2}
@attribute att19 {2,1}
@attribute att20 {1,2}
@attribute att21 {2,1}
@attribute att22 {2,1}
@attribute att23 {2,1}
@attribute att24 {1,2}
@attribute att25 {9,8,7,6,5,4,3,2,1,10}

@data
1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,2,6
2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,6
1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,6
1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,6
1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,6
1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,6
1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,1,6
1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,6
1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,6
1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,6
1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,6
1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,6
2,1,2,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,2,2,6
1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2,1,1,1,1,6
1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,6
1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,6
1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,6
1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,6
1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1,2,1,2,6
1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,6
1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,6
1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,6
1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,6
1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,1,6
1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,6
1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,6
1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,6
1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,6
1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2,1,6
2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,6
1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,6
1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,6
1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,6
1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,6
1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,6
1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,6
1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,6
1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,6
1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,6
1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,2,6
1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,6
1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,6
1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,6
1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1,2,2,6
1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,1,6
1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,6
1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,6
1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,6
1,1,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,1,6
1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,6
2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,6
1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,6
1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,2,1,1,6
1,1,2,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,6
2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,6
1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,6
1,1,2,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,2,2,6
2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,6
1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,6
1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,6
1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,6
1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,1,1,6
1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,2,2,2,6
1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,6
2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,6
1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,6
1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,6
1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,6
2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,6
1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,6
1,1,2,1,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,6
1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,1,6
1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,6
1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,6
1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,6
1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,6
1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,6
1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,6
1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,1,2,1,6
1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,6
1,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,1,1,6
1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,6
1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,1,6
1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,1,6
1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,6
1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,6
2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,6
1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,2,6
1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,6
1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,6
1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,6
1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,6
2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,6
1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,6
1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,2,1,1,2,6
1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,6
1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,6
1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,2,6
1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,6
1,1,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,6
1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,1,6
1,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,1,2,2,1,2,6
1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,2,1,6
1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,6
1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2,1,6
1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,6
1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,6
1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2,2,2,6
1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,6
1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,6
2,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,6
1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,2,6
1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,6
1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,6
1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,6
1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1,6
1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,6
1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,6
1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,1,2,2,6
1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,2,6
1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,6
1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,6
1,1,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,6
1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,1,6
1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,1,1,2,1,6
1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,6
2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,6
1,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,2,2,6
1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,1,6
1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,6
1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,6
1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,6
2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,1,2,2,6
1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,6
1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,6
1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,1,6
2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,6
1,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,6
1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,6
1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,1,6
1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,6
1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,1,1,1,2,2,1,6
1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,6
1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,2,2,2,1,2,6
1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,6
1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,6
1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2,2,1,2,6
1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,2,1,2,1,2,6
1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,6
1,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,1,6
1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,1,6
1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,6
1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,1,6
1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,6
1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,6
1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,6
1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,6
1,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,1,2,6
1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,6
1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,6
1,1,2,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,6
1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,6
1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,6
1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,6
1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,6
2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,6
1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,6
1,2,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,1,6
1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,1,1,6
1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,6
1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,6
1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,6
1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,6
1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,6
1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,6
1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,6
1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,6
1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,6
1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,6
1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,1,6
1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,6
1,1,2,1,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,1,6
1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,2,6
1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,1,2,6
1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,1,2,1,6
1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,6
1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,6
1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,6
1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,6
1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,6
1,1,2,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,2,1,1,6
2,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,6
1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,6
1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,6
1,1,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,6
2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,6
2,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,1,6
1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,6
1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,5
1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,5
1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,5
1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,5
1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,5
1,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,1,5
1,1,2,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,5
1,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,5
1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,1,5
1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,5
1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,5
1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,5
1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,5
1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,5
1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,5
1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,5
1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,5
2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,5
1,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,2,1,5
1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,5
1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,5
1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,5
1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,5
1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,5
1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,5
1,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,5
2,1,2,1,2,2,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,5
1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,5
2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,5
1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,5
1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,5
1,2,2,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,1,1,2,1,5
1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,5
1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,1,5
1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,1,2,1,1,5
2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,5
1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,5
1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,5
1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,5
1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,5
2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,5
1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,5
1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,5
1,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2,5
1,1,2,1,2,1,1,2,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,1,5
2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,2,1,2,2,5
1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,1,5
1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,5
1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,5
1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,1,2,1,5
1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,5
1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,5
2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,5
2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,5
1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,5
1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,5
1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,5
1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,5
1,1,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,5
1,2,2,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,5
1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,5
1,1,2,1,2,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,5
2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,5
1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,5
1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,5
1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,5
1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,2,5
2,1,2,1,2,1,1,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,2,2,5
2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,5
1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,5
1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,1,1,5
1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,5
1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,5
1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,5
1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,5
