@relation DNA

@attribute att1 {2,1}
@attribute att2 {2,1}
@attribute att3 {1,2}
@attribute att4 {2,1}
@attribute att5 {2,1}
@attribute att6 {1,2}
@attribute att7 {2,1}
@attribute att8 {2,1}
@attribute att9 {2,1}
@attribute att10 {2,1}
@attribute att11 {2,1}
@attribute att12 {1,2}
@attribute att13 {2,1}
@attribute att14 {2,1}
@attribute att15 {2,1}
@attribute att16 {2,1}
@attribute att17 {2,1}
@attribute att18 {2,1}
@attribute att19 {2,1}
@attribute att20 {2,1}
@attribute att21 {1,2}
@attribute att22 {2,1}
@attribute att23 {1,2}
@attribute att24 {2,1}
@attribute att25 {2,1}
@attribute att26 {2,1}
@attribute att27 {2,1}
@attribute att28 {2,1}
@attribute att29 {1,2}
@attribute att30 {2,1}
@attribute att31 {2,1}
@attribute att32 {2,1}
@attribute att33 {2,1}
@attribute att34 {2,1}
@attribute att35 {2,1}
@attribute att36 {2,1}
@attribute att37 {1,2}
@attribute att38 {2,1}
@attribute att39 {2,1}
@attribute att40 {2,1}
@attribute att41 {2,1}
@attribute att42 {1,2}
@attribute att43 {2,1}
@attribute att44 {2,1}
@attribute att45 {1,2}
@attribute att46 {1,2}
@attribute att47 {2,1}
@attribute att48 {2,1}
@attribute att49 {2,1}
@attribute att50 {2,1}
@attribute att51 {2,1}
@attribute att52 {2,1}
@attribute att53 {2,1}
@attribute att54 {1,2}
@attribute att55 {2,1}
@attribute att56 {2,1}
@attribute att57 {2,1}
@attribute att58 {1,2}
@attribute att59 {2,1}
@attribute att60 {2,1}
@attribute att61 {2,1}
@attribute att62 {2,1}
@attribute att63 {2,1}
@attribute att64 {2,1}
@attribute att65 {1,2}
@attribute att66 {2,1}
@attribute att67 {2,1}
@attribute att68 {1,2}
@attribute att69 {2,1}
@attribute att70 {2,1}
@attribute att71 {1,2}
@attribute att72 {2,1}
@attribute att73 {2,1}
@attribute att74 {1,2}
@attribute att75 {2,1}
@attribute att76 {2,1}
@attribute att77 {2,1}
@attribute att78 {2,1}
@attribute att79 {2,1}
@attribute att80 {1,2}
@attribute att81 {2,1}
@attribute att82 {1,2}
@attribute att83 {2,1}
@attribute att84 {2,1}
@attribute att85 {1,2}
@attribute att86 {2,1}
@attribute att87 {2,1}
@attribute att88 {1,2}
@attribute att89 {2,1}
@attribute att90 {2,1}
@attribute att91 {2,1}
@attribute att92 {1,2}
@attribute att93 {2,1}
@attribute att94 {2,1}
@attribute att95 {1,2}
@attribute att96 {2,1}
@attribute att97 {2,1}
@attribute att98 {2,1}
@attribute att99 {2,1}
@attribute att100 {1,2}
@attribute att101 {2,1}
@attribute att102 {2,1}
@attribute att103 {2,1}
@attribute att104 {1,2}
@attribute att105 {2,1}
@attribute att106 {2,1}
@attribute att107 {1,2}
@attribute att108 {2,1}
@attribute att109 {2,1}
@attribute att110 {2,1}
@attribute att111 {2,1}
@attribute att112 {2,1}
@attribute att113 {2,1}
@attribute att114 {1,2}
@attribute att115 {2,1}
@attribute att116 {2,1}
@attribute att117 {1,2}
@attribute att118 {2,1}
@attribute att119 {2,1}
@attribute att120 {2,1}
@attribute att121 {2,1}
@attribute att122 {2,1}
@attribute att123 {1,2}
@attribute att124 {2,1}
@attribute att125 {2,1}
@attribute att126 {1,2}
@attribute att127 {2,1}
@attribute att128 {2,1}
@attribute att129 {2,1}
@attribute att130 {2,1}
@attribute att131 {2,1}
@attribute att132 {2,1}
@attribute att133 {2,1}
@attribute att134 {1,2}
@attribute att135 {2,1}
@attribute att136 {2,1}
@attribute att137 {2,1}
@attribute att138 {2,1}
@attribute att139 {2,1}
@attribute att140 {2,1}
@attribute att141 {1,2}
@attribute att142 {2,1}
@attribute att143 {2,1}
@attribute att144 {2,1}
@attribute att145 {2,1}
@attribute att146 {2,1}
@attribute att147 {1,2}
@attribute att148 {2,1}
@attribute att149 {1,2}
@attribute att150 {2,1}
@attribute att151 {2,1}
@attribute att152 {1,2}
@attribute att153 {2,1}
@attribute att154 {2,1}
@attribute att155 {2,1}
@attribute att156 {2,1}
@attribute att157 {2,1}
@attribute att158 {2,1}
@attribute att159 {2,1}
@attribute att160 {2,1}
@attribute att161 {1,2}
@attribute att162 {2,1}
@attribute att163 {2,1}
@attribute att164 {1,2}
@attribute att165 {2,1}
@attribute att166 {2,1}
@attribute att167 {1,2}
@attribute att168 {2,1}
@attribute att169 {2,1}
@attribute att170 {1,2}
@attribute att171 {2,1}
@attribute att172 {2,1}
@attribute att173 {2,1}
@attribute att174 {2,1}
@attribute att175 {1,2}
@attribute att176 {2,1}
@attribute att177 {2,1}
@attribute att178 {2,1}
@attribute att179 {1,2}
@attribute att180 {2,1}
@attribute att181 {3,1,2}

@data
2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1
2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1
1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,3
2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,3
2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2
2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2
2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2
2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3
1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2
2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,3
1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3
2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3
2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,3
2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1
2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2
1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2
2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1
2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3
2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1
2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1
2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1
2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1
2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2
2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1
1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,3
2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,3
2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,3
2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,3
2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,3
2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3
2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3
2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3
